,id,a,R_high,freq,frame,rotation
3232,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr000,0.0,10,230,0,0
3233,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr001,0.0,10,230,1,0
3234,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr002,0.0,10,230,2,0
3235,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr003,0.0,10,230,3,0
3236,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr004,0.0,10,230,4,0
3237,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr005,0.0,10,230,5,0
3238,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr006,0.0,10,230,6,0
3239,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr007,0.0,10,230,7,0
3240,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr008,0.0,10,230,8,0
3241,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr009,0.0,10,230,9,0
3242,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr010,0.0,10,230,10,0
3243,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr011,0.0,10,230,11,0
3244,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr012,0.0,10,230,12,0
3245,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr013,0.0,10,230,13,0
3246,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr014,0.0,10,230,14,0
3247,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr015,0.0,10,230,15,0
3248,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr016,0.0,10,230,16,0
3249,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr017,0.0,10,230,17,0
3250,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr018,0.0,10,230,18,0
3251,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr019,0.0,10,230,19,0
3252,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr020,0.0,10,230,20,0
3253,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr021,0.0,10,230,21,0
3254,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr022,0.0,10,230,22,0
3255,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr023,0.0,10,230,23,0
3256,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr024,0.0,10,230,24,0
3257,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr025,0.0,10,230,25,0
3258,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr026,0.0,10,230,26,0
3259,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr027,0.0,10,230,27,0
3260,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr028,0.0,10,230,28,0
3261,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr029,0.0,10,230,29,0
3262,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr030,0.0,10,230,30,0
3263,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr031,0.0,10,230,31,0
3264,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr032,0.0,10,230,32,0
3265,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr033,0.0,10,230,33,0
3266,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr034,0.0,10,230,34,0
3267,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr035,0.0,10,230,35,0
3268,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr036,0.0,10,230,36,0
3269,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr037,0.0,10,230,37,0
3270,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr038,0.0,10,230,38,0
3271,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr039,0.0,10,230,39,0
3272,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr040,0.0,10,230,40,0
3273,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr041,0.0,10,230,41,0
3274,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr042,0.0,10,230,42,0
3275,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr043,0.0,10,230,43,0
3276,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr044,0.0,10,230,44,0
3277,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr045,0.0,10,230,45,0
3278,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr046,0.0,10,230,46,0
3279,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr047,0.0,10,230,47,0
3280,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr048,0.0,10,230,48,0
3281,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr049,0.0,10,230,49,0
3282,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr050,0.0,10,230,50,0
3283,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr051,0.0,10,230,51,0
3284,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr052,0.0,10,230,52,0
3285,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr053,0.0,10,230,53,0
3286,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr054,0.0,10,230,54,0
3287,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr055,0.0,10,230,55,0
3288,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr056,0.0,10,230,56,0
3289,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr057,0.0,10,230,57,0
3290,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr058,0.0,10,230,58,0
3291,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr059,0.0,10,230,59,0
3292,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr060,0.0,10,230,60,0
3293,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr061,0.0,10,230,61,0
3294,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr062,0.0,10,230,62,0
3295,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr063,0.0,10,230,63,0
3296,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr064,0.0,10,230,64,0
3297,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr065,0.0,10,230,65,0
3298,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr066,0.0,10,230,66,0
3299,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr067,0.0,10,230,67,0
3300,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr068,0.0,10,230,68,0
3301,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr069,0.0,10,230,69,0
3302,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr070,0.0,10,230,70,0
3303,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr071,0.0,10,230,71,0
3304,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr072,0.0,10,230,72,0
3305,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr073,0.0,10,230,73,0
3306,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr074,0.0,10,230,74,0
3307,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr075,0.0,10,230,75,0
3308,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr076,0.0,10,230,76,0
3309,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr077,0.0,10,230,77,0
3310,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr078,0.0,10,230,78,0
3311,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr079,0.0,10,230,79,0
3312,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr080,0.0,10,230,80,0
3313,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr081,0.0,10,230,81,0
3314,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr082,0.0,10,230,82,0
3315,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr083,0.0,10,230,83,0
3316,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr084,0.0,10,230,84,0
3317,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr085,0.0,10,230,85,0
3318,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr086,0.0,10,230,86,0
3319,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr087,0.0,10,230,87,0
3320,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr088,0.0,10,230,88,0
3321,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr089,0.0,10,230,89,0
3322,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr090,0.0,10,230,90,0
3323,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr091,0.0,10,230,91,0
3324,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr092,0.0,10,230,92,0
3325,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr093,0.0,10,230,93,0
3326,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr094,0.0,10,230,94,0
3327,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr095,0.0,10,230,95,0
3328,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr096,0.0,10,230,96,0
3329,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr097,0.0,10,230,97,0
3330,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr098,0.0,10,230,98,0
3331,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr099,0.0,10,230,99,0
3332,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=230_fr100,0.0,10,230,100,0
3333,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr000,0.0,10,345,0,0
3334,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr001,0.0,10,345,1,0
3335,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr002,0.0,10,345,2,0
3336,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr003,0.0,10,345,3,0
3337,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr004,0.0,10,345,4,0
3338,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr005,0.0,10,345,5,0
3339,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr006,0.0,10,345,6,0
3340,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr007,0.0,10,345,7,0
3341,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr008,0.0,10,345,8,0
3342,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr009,0.0,10,345,9,0
3343,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr010,0.0,10,345,10,0
3344,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr011,0.0,10,345,11,0
3345,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr012,0.0,10,345,12,0
3346,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr013,0.0,10,345,13,0
3347,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr014,0.0,10,345,14,0
3348,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr015,0.0,10,345,15,0
3349,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr016,0.0,10,345,16,0
3350,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr017,0.0,10,345,17,0
3351,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr018,0.0,10,345,18,0
3352,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr019,0.0,10,345,19,0
3353,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr020,0.0,10,345,20,0
3354,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr021,0.0,10,345,21,0
3355,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr022,0.0,10,345,22,0
3356,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr023,0.0,10,345,23,0
3357,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr024,0.0,10,345,24,0
3358,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr025,0.0,10,345,25,0
3359,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr026,0.0,10,345,26,0
3360,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr027,0.0,10,345,27,0
3361,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr028,0.0,10,345,28,0
3362,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr029,0.0,10,345,29,0
3363,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr030,0.0,10,345,30,0
3364,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr031,0.0,10,345,31,0
3365,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr032,0.0,10,345,32,0
3366,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr033,0.0,10,345,33,0
3367,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr034,0.0,10,345,34,0
3368,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr035,0.0,10,345,35,0
3369,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr036,0.0,10,345,36,0
3370,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr037,0.0,10,345,37,0
3371,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr038,0.0,10,345,38,0
3372,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr039,0.0,10,345,39,0
3373,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr040,0.0,10,345,40,0
3374,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr041,0.0,10,345,41,0
3375,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr042,0.0,10,345,42,0
3376,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr043,0.0,10,345,43,0
3377,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr044,0.0,10,345,44,0
3378,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr045,0.0,10,345,45,0
3379,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr046,0.0,10,345,46,0
3380,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr047,0.0,10,345,47,0
3381,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr048,0.0,10,345,48,0
3382,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr049,0.0,10,345,49,0
3383,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr050,0.0,10,345,50,0
3384,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr051,0.0,10,345,51,0
3385,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr052,0.0,10,345,52,0
3386,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr053,0.0,10,345,53,0
3387,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr054,0.0,10,345,54,0
3388,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr055,0.0,10,345,55,0
3389,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr056,0.0,10,345,56,0
3390,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr057,0.0,10,345,57,0
3391,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr058,0.0,10,345,58,0
3392,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr059,0.0,10,345,59,0
3393,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr060,0.0,10,345,60,0
3394,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr061,0.0,10,345,61,0
3395,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr062,0.0,10,345,62,0
3396,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr063,0.0,10,345,63,0
3397,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr064,0.0,10,345,64,0
3398,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr065,0.0,10,345,65,0
3399,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr066,0.0,10,345,66,0
3400,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr067,0.0,10,345,67,0
3401,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr068,0.0,10,345,68,0
3402,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr069,0.0,10,345,69,0
3403,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr070,0.0,10,345,70,0
3404,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr071,0.0,10,345,71,0
3405,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr072,0.0,10,345,72,0
3406,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr073,0.0,10,345,73,0
3407,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr074,0.0,10,345,74,0
3408,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr075,0.0,10,345,75,0
3409,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr076,0.0,10,345,76,0
3410,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr077,0.0,10,345,77,0
3411,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr078,0.0,10,345,78,0
3412,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr079,0.0,10,345,79,0
3413,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr080,0.0,10,345,80,0
3414,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr081,0.0,10,345,81,0
3415,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr082,0.0,10,345,82,0
3416,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr083,0.0,10,345,83,0
3417,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr084,0.0,10,345,84,0
3418,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr085,0.0,10,345,85,0
3419,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr086,0.0,10,345,86,0
3420,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr087,0.0,10,345,87,0
3421,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr088,0.0,10,345,88,0
3422,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr089,0.0,10,345,89,0
3423,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr090,0.0,10,345,90,0
3424,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr091,0.0,10,345,91,0
3425,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr092,0.0,10,345,92,0
3426,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr093,0.0,10,345,93,0
3427,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr094,0.0,10,345,94,0
3428,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr095,0.0,10,345,95,0
3429,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr096,0.0,10,345,96,0
3430,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr097,0.0,10,345,97,0
3431,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr098,0.0,10,345,98,0
3432,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr099,0.0,10,345,99,0
3433,M87_SANE_a=0.00_inc=163_Rhigh=010_freq=345_fr100,0.0,10,345,100,0
3434,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr000,0.0,20,230,0,0
3435,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr001,0.0,20,230,1,0
3436,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr002,0.0,20,230,2,0
3437,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr003,0.0,20,230,3,0
3438,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr004,0.0,20,230,4,0
3439,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr005,0.0,20,230,5,0
3440,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr006,0.0,20,230,6,0
3441,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr007,0.0,20,230,7,0
3442,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr008,0.0,20,230,8,0
3443,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr009,0.0,20,230,9,0
3444,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr010,0.0,20,230,10,0
3445,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr011,0.0,20,230,11,0
3446,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr012,0.0,20,230,12,0
3447,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr013,0.0,20,230,13,0
3448,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr014,0.0,20,230,14,0
3449,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr015,0.0,20,230,15,0
3450,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr016,0.0,20,230,16,0
3451,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr017,0.0,20,230,17,0
3452,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr018,0.0,20,230,18,0
3453,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr019,0.0,20,230,19,0
3454,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr020,0.0,20,230,20,0
3455,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr021,0.0,20,230,21,0
3456,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr022,0.0,20,230,22,0
3457,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr023,0.0,20,230,23,0
3458,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr024,0.0,20,230,24,0
3459,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr025,0.0,20,230,25,0
3460,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr026,0.0,20,230,26,0
3461,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr027,0.0,20,230,27,0
3462,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr028,0.0,20,230,28,0
3463,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr029,0.0,20,230,29,0
3464,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr030,0.0,20,230,30,0
3465,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr031,0.0,20,230,31,0
3466,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr032,0.0,20,230,32,0
3467,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr033,0.0,20,230,33,0
3468,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr034,0.0,20,230,34,0
3469,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr035,0.0,20,230,35,0
3470,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr036,0.0,20,230,36,0
3471,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr037,0.0,20,230,37,0
3472,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr038,0.0,20,230,38,0
3473,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr039,0.0,20,230,39,0
3474,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr040,0.0,20,230,40,0
3475,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr041,0.0,20,230,41,0
3476,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr042,0.0,20,230,42,0
3477,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr043,0.0,20,230,43,0
3478,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr044,0.0,20,230,44,0
3479,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr045,0.0,20,230,45,0
3480,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr046,0.0,20,230,46,0
3481,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr047,0.0,20,230,47,0
3482,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr048,0.0,20,230,48,0
3483,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr049,0.0,20,230,49,0
3484,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr050,0.0,20,230,50,0
3485,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr051,0.0,20,230,51,0
3486,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr052,0.0,20,230,52,0
3487,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr053,0.0,20,230,53,0
3488,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr054,0.0,20,230,54,0
3489,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr055,0.0,20,230,55,0
3490,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr056,0.0,20,230,56,0
3491,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr057,0.0,20,230,57,0
3492,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr058,0.0,20,230,58,0
3493,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr059,0.0,20,230,59,0
3494,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr060,0.0,20,230,60,0
3495,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr061,0.0,20,230,61,0
3496,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr062,0.0,20,230,62,0
3497,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr063,0.0,20,230,63,0
3498,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr064,0.0,20,230,64,0
3499,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr065,0.0,20,230,65,0
3500,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr066,0.0,20,230,66,0
3501,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr067,0.0,20,230,67,0
3502,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr068,0.0,20,230,68,0
3503,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr069,0.0,20,230,69,0
3504,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr070,0.0,20,230,70,0
3505,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr071,0.0,20,230,71,0
3506,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr072,0.0,20,230,72,0
3507,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr073,0.0,20,230,73,0
3508,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr074,0.0,20,230,74,0
3509,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr075,0.0,20,230,75,0
3510,M87_SANE_a=0.00_inc=163_Rhigh=020_freq=230_fr076,0.0,20,230,76,0
